	-481	-16	192
	-481	-16	192
	-481	-16	192
	-479	-17	192
	-481	-15	193
	-481	-16	195
	-481	-16	195
	-481	-15	195
	-481	-15	192
	-481	-16	192
	-481	-17	195
	-479	-16	195
	-481	-16	192
	-481	-16	193
	-477	-16	192
	-482	-16	192
	-481	-16	193
	-481	-15	195
	-480	-16	195
	-481	-13	192
	-477	-16	193
	-481	-16	192
	-480	-16	195
	-481	-16	195
	-481	-16	192
	-477	-13	193
	-482	-16	195
	-479	-16	192
	-477	-16	192
	-480	-16	193
	-481	-15	193
	-479	-15	192
	-481	-15	193
	-481	-16	195
	-480	-16	193
	-481	-13	193
	-481	-16	195
	-482	-16	192
	-480	-16	193
	-480	-15	195
	-481	-15	193
	-481	-15	192
	-479	-16	195
	-481	-16	192
	-481	-16	195
	-481	-16	193
	-480	-16	195
	-481	-16	192
	-481	-16	193
	-480	-16	192
	-479	-16	192
	-479	-13	192
	-481	-16	192
	-481	-15	195
	-481	-16	195
	-480	-16	193
	-480	-16	195
	-477	-16	195
	-481	-16	195
	-481	-16	192
	-479	-13	195
	-480	-16	192
	-481	-16	192
	-479	-16	195
	-481	-15	195
	-481	-16	195
	-479	-16	192
	-479	-16	195
	-479	-16	195
	-480	-16	195
	-481	-16	192
	-481	-16	195
	-481	-16	192
	-481	-16	193
	62	-561	143
	60	-561	144
	62	-561	145
	62	-561	143
	60	-564	144
	63	-561	147
	62	-561	144
	60	-561	144
	63	-561	143
	62	-561	145
	60	-561	144
	63	-561	143
	63	-561	145
	62	-561	144
	62	-562	143
	63	-561	144
	62	-561	143
	63	-561	145
	63	-564	145
	63	-564	147
	62	-557	145
	62	-561	143
	62	-561	143
	60	-560	143
	62	-561	147
	63	-561	144
	63	-561	144
	63	-562	145
	63	-562	144
	60	-561	143
	62	-561	143
	63	-562	144
	62	-560	144
	63	-561	144
	62	-561	147
	63	-561	143
	63	-561	144
	63	-560	143
	60	-561	145
	62	-561	142
	63	-559	143
	63	-561	144
	60	-561	143
	62	-561	144
	60	-561	143
	63	-564	143
	63	-561	143
	63	-561	145
	60	-561	143
	63	-562	144
	63	-561	147
	63	-562	144
	60	-561	144
	60	-559	143
	62	-561	145
	63	-561	145
	62	-561	144
	60	-560	145
	60	-561	144
	62	-561	145
	62	-561	145
	62	-561	143
	63	-561	144
	63	-561	147
	59	-561	144
	60	-561	144
	62	-562	147
	63	-562	143
	63	-561	144
	60	-561	145
	60	-561	145
	63	-561	145
	63	-559	143
	62	-560	145
	62	-560	143
	62	-561	144
	62	-561	145
	63	-561	145
	63	-561	147
	63	-561	143
	62	-561	143
	63	-560	145
	63	-561	144
	62	-561	143
	62	-560	145
	60	-561	144
	63	-561	147
	63	-561	143
	62	-561	144
	62	-561	145
	63	-561	144
	63	-562	143
	62	-561	145
	63	-562	145
	60	-561	145
	63	-562	144
	60	-561	145
	63	-561	143
	63	-561	145
	63	-561	143
	551	19	103
	550	19	102
	548	20	103
	551	20	104
	550	22	103
	548	19	104
	551	20	103
	551	17	104
	551	19	104
	551	19	104
	551	22	104
	550	19	105
	551	20	104
	551	23	103
	552	19	103
	550	19	105
	550	20	105
	551	17	103
	552	19	104
	551	19	103
	551	17	104
	551	17	103
	552	22	103
	551	20	103
	551	19	104
	550	20	104
	550	23	103
	551	22	103
	550	19	104
	551	19	104
	551	19	103
	550	22	103
	551	16	104
	552	19	103
	550	19	103
	550	19	104
	551	19	103
	551	19	103
	551	19	104
	551	17	103
	551	17	103
	551	19	103
	551	17	104
	551	19	103
	551	19	105
	551	19	104
	551	19	103
	551	19	103
	551	19	103
	551	20	103
	551	20	104
	551	19	103
	551	19	103
	551	19	104
	551	19	103
	551	19	105
	551	19	103
	551	19	103
	552	19	104
	551	17	103
	551	19	103
	551	19	103
	550	17	103
	551	19	105
	551	17	103
	551	17	104
	550	20	104
	551	20	104
	551	19	103
	551	19	103
	551	17	104
	552	19	104
	550	22	102
	551	19	103
	551	19	103
	551	20	103
	551	19	103
	551	19	103
	551	22	104
	548	19	103
	551	17	104
	551	20	103
	551	19	104
	551	19	104
	551	22	104
	551	19	104
	551	22	103
	551	19	104
	550	19	108
	551	19	104
	551	19	103
	551	19	105
	551	19	104
	550	19	102
	551	20	104
	552	19	104
	552	22	104
	551	19	103
	551	20	104
	550	20	103
	39	-8	603
	38	-8	601
	38	-9	604
	35	-8	604
	36	-8	604
	39	-4	604
	39	-8	606
	39	-8	604
	38	-9	603
	38	-8	604
	38	-7	606
	35	-8	606
	39	-8	604
	38	-8	604
	35	-8	604
	39	-8	604
	35	-9	604
	39	-8	600
	36	-8	601
	38	-8	607
	38	-8	604
	39	-7	606
	39	-8	604
	38	-8	604
	35	-7	606
	39	-9	604
	35	-8	606
	38	-8	604
	35	-8	606
	39	-7	607
	35	-8	603
	38	-8	604
	36	-8	604
	36	-7	608
	38	-8	604
	35	-8	604
	39	-8	604
	39	-8	606
	38	-8	604
	38	-8	604
	36	-8	606
	39	-8	604
	39	-7	604
	38	-8	607
	38	-8	604
	38	-8	604
	39	-8	603
	35	-7	604
	35	-9	606
	38	-8	604
	35	-7	604
	36	-5	604
	38	-8	603
	35	-7	604
	35	-9	604
	36	-10	604
	35	-8	604
	38	-7	604
	38	-8	606
	38	-7	604
	38	-7	606
	35	-5	607
	38	-8	604
	38	-9	604
	38	-9	600
	36	-9	604
	38	-8	604
	39	-8	606
	36	-8	604
	39	-8	604
	35	-8	604
	36	-7	604
	38	-8	604
	36	-8	606
	36	-8	606
	36	-8	604
	36	-8	606
	39	-8	606
	36	-5	603
	35	-4	604
	38	-8	604
	35	-8	604
	38	-8	604
	38	-8	604
	36	-8	604
	35	-9	604
	39	-8	604
	39	-8	604
	39	-5	604
	35	-8	604
	39	-10	606
	37	-7	604
	38	-7	606
	39	-8	604
	39	-8	604
	39	-8	604
	38	-8	606
	35	-8	604
	38	-8	604
	38	-8	603
	-16	-26	-367
	-16	-29	-368
	-16	-26	-365
	-16	-26	-365
	-16	-25	-369
	-16	-29	-365
	-15	-26	-367
	-16	-28	-368
	-16	-25	-367
	-16	-29	-365
	-16	-26	-367
	-17	-26	-366
	-16	-26	-367
	-13	-25	-368
	-16	-26	-369
	-16	-25	-367
	-16	-25	-364
	-16	-26	-368
	-16	-26	-367
	-17	-25	-368
	-16	-25	-368
	-16	-25	-367
	-16	-26	-365
	-16	-25	-368
	-15	-28	-367
	-16	-25	-368
	-15	-25	-367
	-16	-26	-365
	-16	-25	-367
	-13	-25	-369
	-16	-25	-368
	-16	-26	-367
	-16	-26	-368
	-15	-29	-365
	-17	-26	-365
	-16	-26	-367
	-17	-26	-367
	-16	-25	-368
	-17	-26	-365
	-16	-25	-365
	-15	-28	-369
	-16	-28	-369
	-16	-26	-369
	-16	-26	-368
	-16	-26	-365
	-16	-25	-369
	-17	-25	-367
	-16	-28	-367
	-16	-29	-368
	-16	-29	-367
	-17	-25	-367
	-16	-25	-367
	-16	-26	-365
	-16	-26	-368
	-16	-26	-365
	-16	-28	-367
	-16	-26	-367
	-16	-26	-367
	-16	-25	-368
	-16	-25	-367
	-16	-26	-365
	-16	-25	-365
	-16	-26	-369
	-16	-25	-368
	-16	-29	-365
	-16	-25	-368
	-16	-26	-367
	-16	-25	-368
	-18	-25	-368
	-16	-29	-367
	-16	-26	-367
	-16	-25	-365
	-16	-26	-365
	-16	-28	-368
	-17	-26	-365
	-16	-25	-365
	-17	-28	-368
	-16	-26	-365
	-16	-26	-368
	-16	-29	-367
	-16	-29	-365
	-16	-26	-367
	-16	-25	-365
	-16	-24	-367
	-16	-28	-369
	-17	-28	-367
	-16	-29	-367
	-18	-29	-367
	-16	-25	-367
	-16	-29	-365
	-16	-26	-367
	-16	-28	-369
	-16	-26	-367
	-16	-25	-367
	-18	-29	-365
	-16	-26	-365
	-16	-25	-368
	-17	-26	-365
	-16	-26	-367
	-16	-26	-369
