	28	32	604	188
	17	36	590	174
	3	25	614	188
	15	14	615	191
	22	24	622	187
	12	33	598	192
	6	31	623	195
	28	28	609	192
	20	22	611	191
	16	39	595	176
	12	16	606	191
	8	27	595	191
	11	24	608	192
	24	35	599	177
	-1	23	608	192
	24	31	604	193
	24	16	595	192
	23	15	615	198
	12	24	601	188
	28	28	606	192
	19	24	596	193
	28	16	608	183
	19	19	606	195
	19	19	614	185
	20	30	604	191
	27	40	611	188
	25	24	604	195
	24	46	604	176
	22	35	608	176
	12	17	604	184
	15	35	620	195
	23	39	615	188
	17	15	612	176
	9	43	615	192
	15	12	619	176
	24	44	615	188
	15	28	608	177
	25	28	611	191
	25	25	608	179
	22	25	614	192
	17	24	596	195
	17	15	600	199
	16	31	611	192
	23	32	616	179
	12	15	616	192
	16	22	616	179
	24	31	593	188
	24	38	614	198
	24	31	611	179
	36	23	608	187
	17	22	601	184
	7	19	608	188
	15	35	608	188
	17	30	606	195
	31	28	608	187
	6	31	608	192
	27	31	606	179
	24	33	609	183
	28	31	615	192
	19	24	604	182
	24	33	606	184
	23	19	614	185
	15	31	620	179
	32	24	614	192
	22	33	607	183
	17	15	612	180
	23	24	595	176
	25	14	600	176
	14	19	614	182
	25	31	615	192
	25	14	615	191
	15	20	607	176
	8	28	604	190
	23	31	607	199
	19	24	608	182
	12	32	609	195
	23	38	608	179
	4	33	616	188
	12	25	598	192
	19	16	611	192
	19	31	607	191
	28	24	614	184
	16	39	595	183
	17	9	609	191
	14	33	600	190
	19	27	603	192
	9	35	609	183
	8	30	606	179
	27	38	611	176
	20	23	604	198
	15	6	607	176
	24	35	616	190
	19	31	600	191
	24	30	609	195
	24	22	604	188
	19	24	615	188
	22	35	604	179
	7	31	592	192
	19	23	615	195
	30	41	600	191
	26	23	600	179
	27	30	599	192
	23	28	604	175
	17	25	611	184
	22	28	595	192
	19	31	595	184
	7	27	604	195
	12	19	592	190
	28	39	604	192
	31	35	611	176
	24	32	604	176
	19	33	590	188
	19	28	615	185
	12	33	599	188
	24	23	607	193
	19	19	604	193
	22	32	611	176
	12	25	600	192
	12	19	614	192
	31	22	606	190
	12	19	607	176
	22	20	609	192
	28	33	614	185
	14	39	595	180
	8	30	595	184
	14	15	609	192
	6	22	606	179
	24	28	609	191
	12	19	617	179
	24	25	600	195
	23	35	608	188
	25	31	624	184
	15	24	604	184
	12	32	615	187
	15	31	604	192
	12	31	615	192
	12	15	611	195
	28	15	616	182
	15	40	614	188
	7	44	608	190
	39	31	611	190
	8	31	608	187
	-1	28	600	196
	15	32	595	192
	15	25	608	187
	12	31	604	179
	27	19	614	176
	12	35	615	185
	30	36	598	179
	15	39	591	193
	22	38	608	192
	28	28	615	192
	25	27	608	190
	31	28	604	192
	31	24	606	192
	15	28	604	175
	39	15	609	195
	11	27	611	177
	17	20	615	184
	12	35	601	168
	19	19	614	188
	16	36	606	179
	23	24	599	188
	12	30	595	183
	15	24	593	172
	20	19	604	191
	24	28	611	192
	6	38	611	188
	30	23	600	182
	28	15	617	188
	31	31	608	190
	28	28	595	192
	28	35	601	177
	15	33	596	193
	23	19	595	192
	9	35	608	184
	24	19	606	195
	19	31	604	182
	22	28	606	188
	15	23	616	192
	22	22	617	191
	24	30	595	172
	15	30	608	193
	16	31	608	176
	3	24	609	192
	14	31	617	193
	28	35	598	192
	19	22	615	181
	35	15	608	204
	16	31	598	188
	25	31	611	188
	16	22	600	191
	9	35	604	188
	28	20	609	195
	28	24	595	191
	28	35	615	184
	23	30	604	185
	17	28	611	180
	24	44	600	182
	19	15	611	192
	31	35	600	197
	8	39	630	182
	27	15	608	192
	15	22	607	184
	31	27	607	192
	15	15	611	185
	24	19	608	190
	25	25	592	192
	25	17	615	191
	12	32	614	199
	25	32	614	182
	31	28	615	188
	28	19	606	192
	22	31	604	176
	19	28	600	195
	31	33	609	195
	16	44	600	179
	22	22	595	179
	24	25	598	180
	31	32	617	198
	7	31	600	183
	9	31	600	199
	15	17	608	177
	15	31	606	198
	12	31	604	182
	12	20	618	192
	12	15	609	188
	19	24	600	188
	19	28	606	192
	24	31	615	184
	17	32	608	192
	28	15	604	188
	19	31	623	195
	28	31	614	185
	20	24	611	195
	8	35	592	183
	8	35	591	182
	28	20	595	177
	17	33	608	188
	24	16	606	177
	15	28	615	192
	19	31	617	182
	23	28	608	192
	19	33	608	190
	11	28	608	192
	8	27	593	191
	14	39	608	190
	24	35	604	199
	24	16	611	188
	16	23	608	188
	15	30	608	192
	15	24	604	183
	14	3	609	188
	19	31	624	192
	24	31	601	180
	24	31	603	188
	22	33	600	200
	31	17	616	176
	12	16	617	176
	15	27	612	198
	25	23	599	190
	16	15	607	195
	25	22	598	191
	12	33	608	196
	15	23	617	177
	14	29	608	184
	12	30	612	179
	15	41	603	188
	25	19	601	183
	19	25	615	182
	32	30	604	192
	19	33	604	191
	0	15	603	182
	17	39	615	190
	17	16	608	192
	28	22	604	195
	12	38	608	191
	4	19	607	174
	20	19	600	199
	19	28	600	192
	7	27	614	188
	16	25	608	191
	12	31	604	184
	19	28	615	190
	31	15	595	190
	27	19	593	190
	22	24	595	191
	22	16	608	190
	12	28	614	187
	30	15	599	198
	28	30	608	188
	31	30	609	179
	7	28	600	192
	14	35	603	184
	19	32	608	192
	14	31	615	198
	27	33	608	182
	15	35	608	192
	23	39	598	192
	22	36	608	192
	24	31	607	204
	24	22	611	193
	16	35	609	180
	23	20	607	200
	30	22	606	193
	28	33	599	190
	24	33	611	192
	31	24	611	188
	9	24	614	188
	12	30	616	191
	9	19	604	192
	16	19	608	192
	24	28	615	183
	17	28	606	184
	24	25	614	192
	8	24	604	177
	19	28	611	179
	19	38	595	192
	24	30	608	188
	23	32	595	184
	19	28	616	190
	24	33	588	195
	7	31	606	188
	15	27	595	183
	24	25	609	191
	17	13	615	190
	27	24	608	176
	14	24	603	179
	28	15	611	188
	23	19	596	191
	15	28	609	182
	25	20	603	195
	6	28	598	190
	25	31	614	188
	23	28	606	184
	30	16	607	193
	25	31	611	180
	7	39	628	184
	19	32	623	184
	23	31	606	192
	23	16	611	184
	19	22	600	191
	12	39	612	188
	22	24	600	190
	24	27	614	191
	20	31	609	190
	31	16	606	174
	15	31	609	192
	15	27	606	184
	7	23	601	192
	30	14	604	195
	24	31	611	188
	35	30	615	190
	17	15	606	192
	8	46	606	192
	12	40	609	192
	24	20	601	184
	25	22	609	191
	14	25	615	192
	24	28	600	192
	15	17	604	192
	24	19	611	176
	31	25	616	188
	24	40	611	182
	24	35	607	190
	32	22	604	198
	15	33	616	195
	24	22	608	193
	19	12	601	190
	15	28	620	188
	17	27	611	190
	14	38	604	193
	23	32	600	192
	23	39	608	192
	11	31	608	184
	30	38	600	192
	30	19	604	195
	15	35	600	191
	12	27	609	188
	25	31	627	191
	20	23	607	176
	22	25	608	179
	28	35	612	184
	17	15	600	192
	12	39	607	184
	9	22	615	190
	15	14	606	192
	19	19	615	192
	19	28	614	192
	30	32	608	183
	36	19	615	182
	24	31	604	184
	24	28	614	195
	14	24	599	180
	14	30	611	188
	25	15	611	193
	22	19	608	188
	24	31	595	169
	19	22	616	192
	27	22	603	190
	31	15	600	179
	7	38	604	191
	15	19	607	184
	16	38	611	184
	28	28	607	201
	15	35	596	192
	25	14	604	192
	9	30	607	183
	24	54	623	193
	25	29	601	193
	25	19	611	190
	24	32	595	188
	28	16	617	175
	24	24	615	176
	24	24	614	195
	34	28	606	190
	24	22	600	195
	19	39	614	192
	25	28	598	192
	-1	24	596	182
	24	24	609	195
	24	30	607	198
	15	28	604	179
	15	31	614	195
	7	30	604	183
	31	31	599	182
	28	24	595	188
	14	24	603	192
	19	25	598	195
	17	30	591	184
	24	31	599	192
	24	31	608	199
	31	27	609	193
	17	32	611	191
	19	31	612	176
	22	32	611	184
	23	24	604	193
	24	12	615	191
	24	23	608	192
	24	19	611	179
	8	23	615	179
	19	16	611	188
	15	31	608	191
	24	31	600	177
	19	20	592	192
	16	23	608	190
	28	15	606	191
	23	31	608	184
	7	28	609	188
	14	19	606	198
	28	24	608	192
	27	32	603	192
	7	26	600	192
	17	14	588	195
	12	19	609	182
	7	27	611	190
	24	27	612	184
	15	23	611	195
	15	38	614	188
	19	25	595	192
	24	30	601	184
	12	28	600	190
	24	28	617	192
	23	24	606	188
	25	24	595	195
	25	31	595	187
	22	16	606	182
	24	15	600	191
	14	31	611	179
	22	28	615	195
	20	35	599	192
	15	19	607	190
	23	38	593	191
	19	38	601	183
	17	28	598	195
	19	19	611	195
	35	25	611	176
	9	31	611	176
	32	12	611	192
	16	25	611	184
	19	31	614	179
	30	12	608	183
	19	39	611	191
	22	15	595	192
	24	23	600	184
	8	28	608	192
	7	15	608	191
	7	17	609	176
	24	6	607	192
	19	39	608	188
	6	30	620	182
	24	25	611	192
	12	41	593	190
	16	31	599	192
	24	32	608	193
	27	35	615	198
	35	24	600	192
	7	31	600	191
	12	30	615	192
	-1	15	608	182
	24	33	598	185
	23	31	614	192
	15	35	600	192
	24	31	611	179
	23	31	604	191
	23	30	599	190
	19	23	620	188
	19	32	615	190
	17	15	614	177
	33	14	604	177
	15	24	607	193
	7	24	596	192
	20	46	600	182
	14	31	609	183
	15	25	608	192
	19	36	600	175
	25	31	608	185
	9	36	615	195
	12	25	606	187
	31	12	616	188
	15	25	608	193
	17	24	600	192
	24	33	604	195
	24	25	623	191
	23	32	609	184
	12	16	607	192
	22	31	604	179
	25	31	611	179
	16	14	593	193
	15	25	607	177
	17	33	614	184
	12	35	622	190
	15	25	600	192
	15	39	617	179
	20	32	611	200
	15	28	604	191
	22	30	600	199
	25	31	591	190
	25	39	608	177
	15	19	607	191
	30	22	609	180
	22	19	611	184
	24	16	608	185
	15	15	601	192
	15	19	600	191
	11	35	611	192
	12	12	607	189
	30	28	615	188
	24	33	611	195
	16	24	608	192
	30	9	599	188
	28	35	604	193
	24	24	622	185
	15	28	611	195
	28	24	600	183
	15	33	585	193
	17	31	615	193
	16	28	591	182
	15	14	600	184
	15	25	601	199
	24	35	611	192
	28	28	601	192
	23	12	592	195
	15	39	606	188
	7	30	606	191
	30	31	611	183
	25	31	595	191
	24	15	611	188
	15	17	604	188
	28	19	611	183
	22	25	609	182
	28	15	620	192
	20	31	611	184
	11	15	615	184
	15	47	598	193
	27	36	601	176
	28	33	611	200
	17	30	616	180
	28	24	611	195
	9	24	606	185
	24	32	591	182
	30	28	604	192
	15	35	615	179
	16	35	609	182
	15	24	604	177
	25	31	595	184
	23	16	591	176
	24	25	611	191
	8	20	615	180
	19	33	615	191
	15	32	598	193
	24	22	600	179
	28	33	609	176
	16	24	595	192
	17	15	608	192
	24	22	598	184
	9	14	615	185
	23	32	604	184
	17	19	616	192
	24	31	615	176
	24	17	592	192
	19	40	608	188
	17	19	599	192
	9	24	611	192
	24	24	594	176
	23	39	614	179
	31	15	604	176
	15	20	596	204
	30	31	601	183
	22	24	611	180
	6	35	620	188
	19	22	611	183
	15	16	596	192
	7	19	604	188
	15	35	611	177
	20	28	619	174
	24	28	614	191
	15	25	607	190
	19	31	606	192
	23	12	600	176
	31	8	612	183
	24	27	608	188
	24	39	608	196
	11	28	609	192
	20	23	609	192
	22	35	614	196
	30	41	598	196
	19	22	615	193
	7	24	611	183
	16	24	600	185
	12	35	607	177
	19	19	584	192
	28	31	600	192
	23	30	601	192
	7	33	607	192
	23	30	606	195
	24	16	609	182
	24	28	611	198
	7	33	615	188
	28	30	606	183
	17	30	592	193
	8	32	606	199
	12	32	615	192
	17	24	619	190
	19	33	615	195
	9	41	592	179
	23	17	607	182
	24	28	606	180
	24	39	601	192
	8	30	600	192
	28	17	604	190
	15	33	608	193
	27	35	595	182
	30	28	609	192
	20	35	606	188
	31	39	606	192
	30	15	592	193
	24	17	601	192
	22	25	601	206
	31	17	611	184
	27	33	606	182
	12	33	608	192
	12	33	607	183
	15	28	617	192
	24	15	600	187
	24	24	601	196
	11	28	615	179
	16	31	608	183
	23	12	600	199
	22	28	600	184
	19	28	615	177
	19	24	615	190
	27	24	604	179
	9	30	615	187
	19	17	617	195
	24	17	600	192
	28	23	612	174
	28	22	615	188
	12	24	615	195
	24	24	606	179
	15	15	604	195
	15	25	608	192
	24	17	614	177
	30	12	595	192
	28	31	600	192
	24	24	607	204
	23	25	615	192
	19	31	611	195
	19	24	608	193
	12	33	620	192
	17	31	620	192
	7	32	608	188
	24	14	615	195
	30	25	599	192
	12	30	609	184
	24	32	623	184
	3	33	599	192
	28	15	601	192
	28	15	612	192
	24	27	598	190
	19	24	601	199
	16	24	615	195
	17	30	615	179
	8	19	598	188
	15	31	600	198
	30	31	614	177
	39	24	615	192
	3	24	606	201
	12	35	608	184
	24	27	599	200
	19	24	604	195
	8	15	606	190
	19	27	599	195
	19	38	607	179
	24	25	614	196
	15	17	601	188
	25	35	611	204
	14	24	609	196
	7	24	595	192
	7	12	604	192
	24	30	627	184
	20	17	604	179
	15	33	595	196
	19	24	607	195
	24	30	611	196
	12	35	607	183
	28	35	611	175
	9	30	615	183
	14	28	615	180
	15	30	608	198
	17	40	595	192
	14	32	599	183
	14	28	609	188
	22	35	609	199
	28	19	612	199
	19	31	615	184
	24	38	608	192
	39	16	608	184
	16	28	615	184
	19	19	614	195
	0	17	598	182
	15	17	604	188
	31	40	608	184
	24	28	593	190
	19	19	608	195
	16	39	611	188
	19	30	611	195
	15	25	604	203
	19	28	615	169
	24	35	611	192
	19	39	615	195
	23	12	615	188
	8	19	608	193
	32	17	608	190
	24	16	608	193
	24	28	598	179
	8	22	608	174
	16	31	609	180
	28	24	604	192
	9	19	608	183
	7	24	611	188
	15	28	593	195
	12	31	599	193
	35	28	608	192
	16	24	604	195
	16	31	608	182
	20	27	615	182
	24	38	600	176
	15	24	615	195
	19	28	599	177
	9	31	591	199
	23	33	615	184
	28	39	601	191
	19	12	611	182
	22	30	606	198
	11	28	600	193
	24	31	608	192
	19	24	596	203
	24	38	606	180
	17	22	607	184
	28	24	611	180
	14	22	606	192
	17	39	599	182
	15	38	599	196
	15	24	607	179
	24	36	608	176
	12	7	596	183
	8	17	595	188
	15	28	608	192
	22	14	600	184
	11	24	595	187
	6	27	599	185
	28	25	608	191
	14	35	608	192
	24	24	599	184
	11	31	615	192
	19	27	604	192
	28	27	606	199
	24	32	603	185
	20	38	617	192
	9	32	608	195
	9	33	622	193
	15	35	608	195
	31	31	604	184
	17	15	598	191
	27	19	600	192
	22	32	614	193
	24	28	615	188
	14	31	612	167
	1	35	612	188
	22	33	604	177
	24	24	608	190
	7	24	592	183
	12	24	611	195
	28	31	607	179
	7	24	612	182
	15	35	600	188
	24	31	615	184
	19	31	595	192
	31	33	607	195
	4	24	623	179
	24	22	615	188
	19	31	620	179
	12	32	600	192
	12	30	604	195
	22	28	607	183
	24	33	617	192
	7	19	611	192
	15	23	617	199
	7	19	600	195
	27	38	588	192
	17	31	617	185
	12	31	617	185
	11	30	608	195
	22	28	615	193
	24	30	615	182
	8	33	604	176
	24	31	616	192
	15	25	612	192
	7	8	604	176
	28	28	611	190
	25	24	600	195
	7	24	609	183
	24	30	614	191
	24	28	599	188
	27	24	611	179
	3	24	595	184
	28	35	606	188
	24	39	617	175
	9	31	609	193
	16	31	595	192
	28	23	611	187
	19	31	598	192
	28	20	599	192
	19	28	620	192
	30	28	611	188
	24	41	620	191
	39	32	607	192
	28	24	595	195
	25	19	611	195
	9	19	611	191
	25	28	609	190
	19	31	609	190
	24	17	598	192
	22	31	609	192
	22	31	616	191
	16	40	600	184
	15	31	600	183
	6	22	592	192
	17	31	608	195
	20	33	611	195
	17	19	623	195
	25	22	610	190
	24	28	593	192
	23	31	615	182
	30	35	614	179
	23	35	600	188
	24	12	596	201
	19	19	611	193
	6	27	607	184
	25	24	595	184
	24	30	608	188
	14	32	606	195
	19	25	609	195
	15	24	606	177
	25	14	615	179
	9	22	611	177
	24	28	612	192
	24	19	599	195
	25	28	603	191
	25	25	590	195
	28	15	600	188
	15	22	595	184
	22	33	608	198
	31	35	601	183
	28	22	608	195
	28	15	614	193
	24	24	592	193
	15	15	611	180
	8	35	611	192
	31	28	607	183
	22	36	608	188
	12	24	615	175
	15	28	611	195
	16	35	604	191
	22	39	604	182
	35	39	615	193
	9	23	612	179
	15	31	600	193
	28	30	608	192
	9	36	600	193
	19	39	600	201
	24	38	606	192
	19	31	600	184
	23	28	598	191
	12	24	603	188
	12	24	608	191
	28	8	601	193
	24	19	617	193
	16	28	599	195
	19	28	598	191
	24	31	606	191
	27	31	601	179
	12	32	611	192
	14	31	601	192
	3	32	600	185
	15	28	604	195
	12	7	599	187
	17	31	600	195
	17	17	606	184
	25	28	607	192
	28	15	607	184
	16	30	603	195
	28	32	615	182
	24	31	598	192
	24	24	595	198
	12	35	598	199
	7	35	614	188
	16	24	619	190
	22	27	611	177
	22	24	609	190
	14	23	608	188
	24	24	611	192
	22	30	617	177
	11	28	606	198
	19	36	598	191
	24	15	611	195
	24	19	596	182
	19	32	608	192
	15	28	616	195
	28	30	600	193
	24	33	595	179
	24	38	604	190
	24	15	607	195
	14	35	600	192
	15	31	606	184
	15	25	617	190
	15	24	604	193
	24	28	606	184
	9	35	596	188
	22	31	614	191
	24	31	607	184
	12	19	599	188
	15	35	614	184
	25	24	598	187
	24	30	615	180
	27	35	615	188
	24	15	611	192
	24	35	616	193
	24	17	606	191
	28	19	615	187
	22	19	604	179
	28	33	608	193
	24	23	583	196
	28	31	614	191
	20	23	611	188
	24	31	609	192
	24	14	611	190
	19	31	614	185
	7	35	600	188
	22	28	599	195
	25	28	600	179
	17	19	601	191
	7	22	616	180
	12	39	595	199
	19	30	615	185
	22	39	600	192
	25	31	607	195
	24	17	615	198
	17	20	604	179
	6	24	606	188
	12	31	611	195
	35	24	617	192
	25	33	603	192
	15	31	614	188
	28	35	608	196
	15	39	611	192
	30	24	611	190
	22	28	604	195
	20	19	590	195
	23	28	611	187
	24	28	599	196
	20	28	611	176
	14	24	596	200
	23	31	611	195
	15	25	611	195
	15	28	607	192
	12	15	622	192
	33	39	608	182
	25	24	609	183
	28	35	608	191
	25	35	604	192
	12	30	604	179
	30	20	611	198
	20	19	620	184
	19	25	614	198
	25	44	607	193
	27	31	611	192
	28	15	620	184
	30	14	607	193
	22	24	609	188
	24	38	611	177
	9	19	615	183
	15	38	608	177
	27	16	615	201
	28	30	611	195
	6	39	608	198
	25	31	593	195
	24	31	600	176
	23	24	609	184
	19	41	606	176
	27	30	600	177
	12	31	608	195
	25	9	591	192
	23	30	609	190
	16	30	615	192
	30	35	595	193
	19	20	614	198
	28	12	600	195
	27	16	608	199
	11	33	607	182
	17	36	599	190
	20	24	614	187
	23	24	616	179
	17	32	608	195
	15	30	598	195
	25	31	609	188
	24	28	598	176
	19	39	608	192
	28	24	608	184
	7	23	604	188
	24	30	608	179
	24	24	611	190
	31	31	611	191
	35	25	614	192
	24	31	600	177
	20	31	604	195
	8	44	615	177
	16	35	611	192
	0	39	614	201
	38	40	615	179
	15	30	615	192
	3	30	599	192
	12	24	616	195
	23	31	608	196
	24	31	599	176
	15	25	593	195
	24	24	607	179
	12	23	608	179
	15	19	611	192
	12	33	601	195
	8	32	590	192
	12	33	615	195
	30	33	620	179
	23	25	604	192
	22	27	595	192
	27	24	595	192
	23	48	609	196
	15	33	616	192
	7	19	615	183
	25	35	615	182
	8	39	604	195
	33	14	624	184
	19	31	600	192
	19	35	607	188
	12	28	591	179
	22	25	620	198
	22	24	611	191
	28	19	615	184
	24	30	603	192
	19	35	600	179
	16	31	595	184
	23	28	608	192
	31	19	615	176
	8	31	615	192
	16	24	600	195
	14	24	615	195
	8	31	614	179
	24	33	604	177
	28	14	600	192
	31	15	608	188
	9	35	616	192
	28	24	606	193
	7	17	607	195
	20	28	611	196
	24	28	615	183
	15	31	611	179
	28	15	611	192
	33	31	608	195
	27	24	615	176
	14	19	611	176
	25	35	607	179
	31	28	607	193
	14	39	607	184
	11	24	608	185
	25	24	608	193
	23	39	604	176
	24	33	598	184
	12	28	614	193
	19	19	611	188
	24	31	600	187
	31	17	608	191
	24	19	608	198
	16	30	611	184
	14	28	615	193
	20	17	599	188
	24	38	595	188
	24	16	600	195
	15	25	601	191
	9	16	616	183
	15	28	604	190
	7	31	607	184
	25	24	599	201
	-1	38	599	176
	32	38	615	195
	24	25	604	192
	22	25	600	200
	15	43	593	184
	19	31	600	192
	24	35	608	191
	24	30	612	192
	28	31	611	190
	17	28	601	199
	17	24	595	190
	15	38	604	185
	19	39	608	188
	24	31	604	193
	39	31	600	192
	9	33	604	195
	9	31	614	196
	30	28	590	195
	19	38	592	184
	24	31	606	195
	15	17	599	192
	28	30	606	192
	23	31	591	192
	19	39	604	188
	19	15	611	195
	12	30	609	191
	19	28	600	183
	16	24	611	206
	19	24	600	188
	12	22	616	183
	7	36	609	184
	20	24	600	185
	12	28	600	199
	24	23	615	193
	24	15	598	196
	19	15	606	190
	14	35	614	192
	8	30	611	195
	15	19	611	195
	11	27	608	195
	25	14	595	192
	23	28	611	185
	28	43	615	185
	14	31	604	184
	31	19	614	191
	28	24	611	204
	31	38	600	195
	16	31	608	188
	19	28	591	179
	15	33	611	192
	23	35	614	191
	25	17	600	179
	28	39	606	198
	35	19	624	192
	20	31	604	176
	23	31	608	195
	15	39	611	188
	15	28	607	195
	8	31	615	179
	30	28	631	184
	24	30	596	179
	24	30	616	195
	24	15	615	183
	24	22	604	191
	16	24	596	192
	24	39	596	190
	19	31	615	182
	25	22	608	188
	24	33	606	183
	28	19	600	199
	19	16	608	190
	28	22	595	199
	25	39	614	192
	14	40	609	192
	24	36	608	179
	24	17	612	184
	31	31	608	188
	28	28	622	185
	15	38	611	179
	17	30	616	184
	12	33	611	182
	23	30	607	182
	23	32	595	192
	16	33	599	195
	23	32	608	192
	30	19	611	160
	28	22	608	183
	28	38	609	191
	39	14	600	193
	9	19	615	192
	16	25	601	188
	30	19	595	188
	24	27	599	195
	19	44	608	199
	25	31	611	184
	17	30	600	182
	12	12	615	192
	24	22	604	183
	23	31	606	179
	7	15	611	193
	22	31	599	195
	14	25	609	192
	31	35	608	192
	11	23	601	193
	19	14	599	195
	25	23	614	204
	19	24	600	188
	23	30	600	192
	19	32	611	188
	15	38	606	193
	11	15	609	179
	6	25	615	179
	25	19	607	184
	22	24	615	191
	17	27	620	176
	7	31	608	191
	12	41	596	185
	27	32	614	195
	14	36	608	188
	19	28	611	182
	31	31	614	188
	19	23	615	195
	19	35	609	188
	19	28	595	191
	11	28	622	199
	23	35	611	182
	19	30	604	188
	24	22	600	195
	19	25	607	188
	28	27	611	188
	28	28	603	182
	7	38	614	192
	24	31	616	191
	23	24	608	182
	28	33	614	195
	23	31	604	176
	19	39	608	179
	32	16	608	184
	12	31	604	208
	27	25	607	193
	23	28	606	183
	6	35	606	184
	23	35	608	195
	15	24	615	191
	32	24	608	185
	24	19	591	191
	0	39	609	183
	16	24	615	184
	25	16	614	185
	24	28	608	191
	24	31	601	192
	31	25	609	193
	23	38	600	188
	19	31	614	192
	11	38	608	179
	12	27	607	184
	16	31	604	192
	23	28	591	184
	12	38	612	193
	12	24	611	179
	28	28	614	193
	28	7	606	192
	15	24	615	184
	24	32	600	184
	12	19	616	193
	16	44	614	198
	15	25	583	192
	31	20	611	180
	9	38	615	198
	17	30	601	192
	28	32	601	182
	3	40	611	192
	19	39	614	195
	30	28	596	180
	16	31	604	179
	30	31	611	192
	28	31	615	192
	22	19	609	195
	24	28	591	195
	23	30	604	195
	15	20	611	195
	19	39	611	184
	16	38	612	188
	16	19	609	195
	28	28	609	192
	24	25	604	192
	24	32	601	195
	17	16	608	193
	24	24	614	195
	15	28	601	195
	24	28	611	193
	24	33	593	192
	17	16	604	195
	11	32	600	192
	24	31	608	193
	11	30	608	192
	19	40	611	175
	30	22	603	192
	27	30	612	195
	22	23	608	190
	27	35	599	199
	20	31	596	192
	25	40	598	184
	9	24	615	199
	19	23	622	188
	1	31	606	193
	19	19	609	195
	19	44	614	190
	27	31	616	192
	24	24	611	183
	27	19	598	180
	19	32	608	180
	7	30	609	182
	15	22	609	195
	22	25	614	185
	19	36	608	199
	28	33	607	184
	28	16	606	195
	28	31	617	193
	15	40	600	184
	24	24	611	198
	-1	31	615	184
	19	44	608	192
	19	28	620	199
	16	30	601	180
	28	19	598	195
	15	17	593	188
	12	12	608	183
	25	24	606	184
	3	16	608	199
	15	15	615	192
	24	31	615	192
	1	15	606	188
	19	19	608	177
	12	25	598	191
	19	33	614	195
	24	28	601	195
	24	35	608	195
	24	15	596	190
	17	28	608	192
	24	31	600	191
	25	16	611	179
	20	24	608	192
	3	36	609	192
	24	22	615	179
	15	31	598	191
	24	24	608	177
	11	30	606	201
	28	23	614	195
	24	16	600	184
	24	15	615	191
	24	27	607	192
	31	28	608	192
	15	46	600	184
	28	24	600	179
	25	19	623	193
	24	39	609	195
	22	29	600	192
	19	28	604	188
	28	25	600	184
	24	35	608	196
	22	30	615	192
	24	39	600	172
	15	28	608	192
	24	9	598	195
	11	31	591	184
	16	25	591	188
	22	39	603	182
	12	39	611	193
	19	39	611	179
	25	35	611	184
	15	24	595	179
	31	30	603	198
	25	44	608	183
	25	24	611	185
	24	8	600	179
	12	19	607	180
	19	17	598	192
	12	38	608	188
	12	31	609	176
	15	28	623	193
	24	30	611	177
	15	28	607	184
	17	9	608	184
	11	35	608	195
	12	30	608	192
	19	15	606	204
	17	19	614	184
	38	16	601	191
	24	28	600	199
	12	22	604	183
	27	24	598	199
	7	31	606	198
	15	35	611	192
	19	31	608	184
	24	28	615	195
	24	35	604	193
	23	35	614	188
	20	27	607	195
	28	25	614	177
	16	31	615	182
	11	31	617	184
	23	39	606	199
	24	28	606	192
	25	17	608	190
	27	19	604	192
	24	31	609	180
	20	24	609	195
	24	23	606	187
	12	35	606	192
	15	22	598	183
	24	24	614	193
	3	22	615	188
	15	31	611	195
	3	35	608	199
	32	24	604	196
	12	25	600	195
	28	24	611	192
	12	30	609	192
	24	49	604	188
	27	23	604	192
	12	30	609	185
	28	31	595	195
	28	15	611	198
	17	35	600	188
	22	28	604	184
	15	33	599	183
	30	24	615	183
	15	36	615	190
	28	24	604	192
	17	25	608	199
	14	25	611	179
	12	39	608	188
	16	25	600	193
	9	28	598	188
	15	24	607	184
	15	12	611	188
	24	31	606	195
	28	38	612	204
	28	28	615	195
	30	15	599	184
	27	28	611	195
	16	24	609	196
	20	28	617	195
	16	24	611	193
	9	31	604	193
	28	31	608	207
	24	27	608	195
	24	31	601	182
	27	24	616	190
	14	15	614	184
	15	19	599	179
	22	30	599	198
	25	14	623	184
	14	31	607	179
	22	25	607	184
	11	31	595	192
	15	30	608	192
	15	23	593	192
	16	23	608	176
	15	28	608	188
	15	28	612	182
	27	25	608	179
	19	30	595	183
	16	16	619	183
	24	24	611	193
	24	20	608	185
	19	28	615	179
	17	23	611	196
	15	24	596	195
	31	31	611	196
	23	33	593	184
	20	32	608	179
	17	35	611	172
	15	25	608	199
	7	44	615	193
	17	38	608	192
	3	28	606	188
	9	24	611	183
	12	28	608	198
	24	19	607	186
	9	15	609	192
	15	25	606	188
	31	24	608	199
	24	46	612	188
	19	38	620	195
	24	33	599	188
	23	31	598	192
	15	28	608	200
	15	16	608	192
	30	20	609	195
	35	19	612	184
	24	30	619	188
	23	27	612	199
	24	31	627	195
	28	23	601	188
	12	24	598	196
	25	31	604	195
	22	35	592	195
	22	30	601	195
	25	35	615	184
	9	31	600	192
	20	19	598	192
	9	9	601	182
	24	24	604	199
	19	31	593	196
	25	31	615	206
	15	40	622	184
	23	41	617	185
	19	35	611	195
	16	32	604	198
	24	23	609	184
	25	43	608	192
	24	24	601	191
	12	14	598	193
	9	30	591	167
	9	28	608	188
	14	24	607	195
	25	36	619	199
	12	17	606	183
	9	30	608	204
