	51	-573	80
	57	-552	94
	60	-524	80
	67	-509	103
	44	-529	88
	52	-544	116
	51	-532	113
	48	-532	64
	12	-512	115
	46	-553	86
	62	-544	107
	27	-496	115
	27	-525	131
	57	-545	126
	48	-508	99
	49	-520	95
	48	-537	112
	62	-537	96
	57	-560	87
	39	-511	120
	57	-537	115
	24	-556	96
	59	-560	105
	35	-561	124
	47	-504	88
	17	-513	124
	55	-481	124
	44	-529	88
	56	-536	108
	48	-505	31
	44	-536	97
	54	-504	84
	38	-527	96
	43	-492	76
