  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   Vind_,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   _gear,__0/1 |   wbrak,_part |   lbrak,_part |   rbrak,_part |   ____Q,__d/s |   ____P,__d/s |   ____R,__d/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   _gear,___lb |   _gear,___lb |   _gear,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   vert1,tvect |   latr1,tvect |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift |   hstab,_drag |   hstab,_drag |   vstb1,_drag |   vstb2,_drag | 
    260.43152 |      54.21836 |      17.86346 |       0.00000 |      12.01512 |      13.01512 |     985.47321 |       3.57563 |       3.94238 |       4.04519 |       0.79730 |       4.11476 |       4.65512 |       0.91751 |       0.00616 |      -0.01238 |       0.99807 |       0.05841 |       0.00830 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.07926 |      -0.18946 |       0.99432 |       2.31850 |      -0.12472 |     260.93304 |     260.16104 |     259.97379 |      -0.77200 |      10.58305 |      22.78196 |     262.94342 |      -0.13021 |       0.00062 |  -10815.44629 |     500.43665 |  -29134.38281 |      -0.40706 |      -0.00093 |       0.05039 |       2.52178 |       0.00042 |    1890.22595 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     116.10297 |      78.62509 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.37508 |       0.00000 |    2094.37500 |    2550.00000 |       0.00000 |     -13.88330 |       7.31393 |      11.36808 |      -0.27700 |     116.10093 |       0.71802 |     468.89441 |     848.57153 |     786.44550 |      -1.89820 |      -1.28408 |       0.67647 |      -0.20000 |       0.20000 |       3.59646 |       1.32967 |       3.32069 |       1.55488 |       0.18492 |       0.10524 |       0.16965 |       0.05903 |      -9.45346 |     -15.89331 |      -3.51669 |      -4.95488 |       0.20044 |       0.99502 |       0.54204 |       0.42336 | 
    260.53528 |      54.33254 |      17.97763 |       0.00000 |      12.01515 |      13.01515 |     985.47321 |       3.61895 |       3.99498 |       4.09916 |       0.83824 |       4.16461 |       4.71723 |       0.96463 |       0.00624 |      -0.02203 |       0.99820 |       0.06160 |       0.00923 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.09036 |      -0.16265 |       1.01604 |       2.32860 |      -0.14069 |     261.04797 |     260.27597 |     260.13187 |      -0.77200 |      10.15615 |      23.12658 |     263.10370 |      -0.12477 |       0.00306 |  -10815.49414 |     500.43652 |  -29134.37695 |      -0.42811 |      -0.00094 |       0.05178 |       2.67983 |       0.00044 |    1890.22571 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     126.20047 |      78.62509 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.37508 |       0.00000 |    2094.37500 |    2550.00000 |       0.00000 |     -15.23325 |       7.87595 |      11.88932 |      -0.31257 |     126.19825 |       0.77011 |     467.41565 |     853.39435 |     784.75592 |      -1.93415 |      -1.37208 |       0.70940 |      -0.20000 |       0.20000 |       3.69963 |       1.27074 |       3.32436 |       1.54569 |       0.18749 |       0.10635 |       0.16649 |       0.05772 |      -9.87104 |     -16.84885 |      -3.70031 |      -5.22956 |       0.24188 |       1.07335 |       0.57097 |       0.44701 | 
    260.62357 |      54.41271 |      18.05780 |       0.00000 |      12.01517 |      13.01517 |     985.47321 |       3.64899 |       4.02959 |       4.13467 |       0.87082 |       4.19919 |       4.75810 |       1.00212 |       0.00629 |      -0.02711 |       0.99808 |       0.06373 |       0.01010 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.09045 |      -0.12433 |       1.03619 |       2.33607 |      -0.14854 |     261.13040 |     260.35840 |     260.25836 |      -0.77200 |       9.85035 |      23.28595 |     263.28827 |      -0.12087 |       0.00513 |  -10815.53027 |     500.43646 |  -29134.37305 |      -0.44492 |      -0.00095 |       0.05236 |       2.79587 |       0.00046 |    1890.22559 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     133.38623 |      78.62509 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.37508 |       0.00000 |    2094.37500 |    2550.00000 |       0.00000 |     -16.24620 |       8.27964 |      12.25549 |      -0.33821 |     133.38388 |       0.80255 |     466.29208 |     854.24023 |     785.79340 |      -1.96219 |      -1.43830 |       0.73301 |      -0.20000 |       0.20000 |       3.77289 |       1.22307 |       3.31272 |       1.54602 |       0.18907 |       0.10752 |       0.16284 |       0.05723 |     -10.10712 |     -17.62641 |      -3.83917 |      -5.41673 |       0.28423 |       1.13650 |       0.59196 |       0.46231 | 
    260.73206 |      54.52554 |      18.17064 |       0.00000 |      12.01520 |      13.01520 |     985.47321 |       3.69712 |       4.10286 |       4.20986 |       0.92177 |       4.25457 |       4.84461 |       1.06076 |       0.00641 |      -0.03417 |       0.99723 |       0.06660 |       0.01039 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.09520 |      -0.07692 |       1.07009 |       2.34664 |      -0.15441 |     261.24957 |     260.47757 |     260.45770 |      -0.77200 |       9.29348 |      24.05016 |     263.55942 |      -0.14561 |       0.00845 |  -10815.58301 |     500.43634 |  -29134.36719 |      -0.47121 |      -0.00121 |       0.05319 |       2.96717 |       0.00049 |    1890.22534 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     143.63519 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -18.43840 |       9.18023 |      13.02861 |      -0.37973 |     143.63260 |       0.86248 |     464.26361 |     854.71393 |     787.78357 |      -2.00849 |      -1.57459 |       0.78397 |      -0.20000 |       0.20000 |       3.89762 |       1.12293 |       3.28599 |       1.52723 |       0.19137 |       0.10888 |       0.15627 |       0.05553 |     -10.85256 |     -18.99726 |      -4.09745 |      -5.85454 |       0.34264 |       1.26137 |       0.63463 |       0.50210 | 
    260.83649 |      54.63849 |      18.28361 |       0.00000 |      12.01523 |      13.01523 |     985.47321 |       3.75956 |       4.19230 |       4.30163 |       0.97899 |       4.32642 |       4.95022 |       1.12660 |       0.00655 |      -0.04533 |       0.99769 |       0.07002 |       0.01032 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.13751 |      -0.05053 |       1.11011 |       2.36005 |      -0.15589 |     261.37296 |     260.60095 |     260.68350 |      -0.77200 |       8.38232 |      24.89260 |     263.79391 |      -0.16023 |       0.01216 |  -10815.63867 |     500.43619 |  -29134.35938 |      -0.50068 |      -0.00141 |       0.05445 |       3.14905 |       0.00052 |    1890.22522 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     154.12460 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -21.74682 |      10.33432 |      13.91873 |      -0.42444 |     154.12178 |       0.93119 |     461.57062 |     856.98810 |     792.50836 |      -2.10433 |      -1.77872 |       0.84527 |      -0.20000 |       0.20000 |       4.05449 |       0.94242 |       3.21698 |       1.43904 |       0.19268 |       0.10845 |       0.14559 |       0.05029 |     -12.24039 |     -20.61155 |      -4.39828 |      -6.38269 |       0.38416 |       1.42976 |       0.68468 |       0.55061 | 
    260.94269 |      54.74955 |      18.39468 |       0.00000 |      12.01526 |      13.01526 |     985.47321 |       3.83235 |       4.28091 |       4.39255 |       1.04285 |       4.41019 |       5.05486 |       1.20009 |       0.00668 |      -0.05998 |       0.99742 |       0.07430 |       0.01020 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.21603 |      -0.03429 |       1.16805 |       2.38042 |      -0.15495 |     261.49985 |     260.72784 |     260.93915 |      -0.77200 |       7.26945 |      25.32836 |     263.97183 |      -0.18390 |       0.01616 |  -10815.69629 |     500.43600 |  -29134.35352 |      -0.53352 |      -0.00172 |       0.05634 |       3.33929 |       0.00055 |    1890.22473 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     164.57045 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -25.55465 |      11.50458 |      14.74706 |      -0.47143 |     164.56735 |       0.99683 |     456.07242 |     860.18121 |     798.11218 |      -2.22126 |      -2.00454 |       0.90243 |      -0.20000 |       0.20000 |       4.22302 |       0.68446 |       3.12364 |       1.29141 |       0.19305 |       0.10653 |       0.13301 |       0.04274 |     -13.87860 |     -22.28665 |      -4.69816 |      -6.85752 |       0.41117 |       1.61472 |       0.73244 |       0.59270 | 
    261.04898 |      54.84407 |      18.48921 |       0.00000 |      12.01528 |      13.01528 |     985.47321 |       3.90503 |       4.36002 |       4.47373 |       1.10447 |       4.49383 |       5.14827 |       1.27100 |       0.00681 |      -0.07527 |       0.99737 |       0.07860 |       0.01026 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.29030 |      -0.03342 |       1.22406 |       2.40531 |      -0.15344 |     261.61334 |     260.84134 |     261.19138 |      -0.77200 |       6.23033 |      25.44260 |     264.09174 |      -0.19903 |       0.01991 |  -10815.75000 |     500.43582 |  -29134.34961 |      -0.56516 |      -0.00197 |       0.05849 |       3.51131 |       0.00058 |    1890.22437 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     173.58504 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -28.78470 |      12.57333 |      15.44780 |      -0.51230 |     173.58170 |       1.05166 |     449.05243 |     864.09320 |     804.42560 |      -2.28935 |      -2.17671 |       0.95080 |      -0.20000 |       0.20000 |       4.38337 |       0.41974 |       3.04410 |       1.13576 |       0.19393 |       0.10529 |       0.12251 |       0.03596 |     -15.12501 |     -23.77196 |      -4.95717 |      -7.23190 |       0.45622 |       1.78390 |       0.77198 |       0.62458 | 
    261.14764 |      54.92256 |      18.56771 |       0.00000 |      12.01531 |      13.01531 |     985.47321 |       3.97291 |       4.42939 |       4.54490 |       1.16095 |       4.57194 |       5.23017 |       1.33600 |       0.00692 |      -0.08930 |       0.99686 |       0.08227 |       0.01029 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33553 |      -0.03411 |       1.27518 |       2.43064 |      -0.15193 |     261.71182 |     260.93982 |     261.42880 |      -0.77200 |       5.34424 |      25.38817 |     264.18027 |      -0.20548 |       0.02337 |  -10815.79590 |     500.43567 |  -29134.34375 |      -0.59416 |      -0.00214 |       0.06056 |       3.66207 |       0.00060 |    1890.22400 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     181.13332 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -31.26163 |      13.51601 |      16.03900 |      -0.54809 |     181.12979 |       1.09639 |     442.02609 |     867.51813 |     809.50104 |      -2.31293 |      -2.29056 |       0.99033 |      -0.20000 |       0.20000 |       4.53556 |       0.17458 |       2.98352 |       0.99088 |       0.19577 |       0.10503 |       0.11446 |       0.03072 |     -15.88265 |     -25.05367 |      -5.17514 |      -7.52497 |       0.52803 |       1.93260 |       0.80417 |       0.64866 | 
    261.23969 |      55.02058 |      18.66573 |       0.00000 |      12.01533 |      13.01533 |     985.47321 |       4.06632 |       4.52148 |       4.63939 |       1.23830 |       4.67943 |       5.33892 |       1.42501 |       0.00706 |      -0.10757 |       0.99679 |       0.08692 |       0.01043 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.35777 |      -0.03145 |       1.34686 |       2.46540 |      -0.14934 |     261.84085 |     261.06885 |     261.76401 |      -0.77200 |       4.25066 |      25.16059 |     264.29431 |      -0.20139 |       0.02828 |  -10815.85645 |     500.43546 |  -29134.33789 |      -0.63388 |      -0.00224 |       0.06333 |       3.86151 |       0.00064 |    1890.22351 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     190.57440 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -34.13174 |      14.72614 |      16.79574 |      -0.59401 |     190.57066 |       1.15098 |     434.03244 |     871.96082 |     815.89801 |      -2.31777 |      -2.40002 |       1.03549 |      -0.20000 |       0.20000 |       4.74897 |      -0.14152 |       2.91778 |       0.79898 |       0.19971 |       0.10552 |       0.10551 |       0.02529 |     -16.54880 |     -26.72120 |      -5.45124 |      -7.87269 |       0.64908 |       2.12804 |       0.84383 |       0.67632 | 
    261.33252 |      55.10290 |      18.74805 |       0.00000 |      12.01535 |      13.01535 |     985.47321 |       4.15319 |       4.60417 |       4.72424 |       1.30917 |       4.77941 |       5.43656 |       1.50657 |       0.00719 |      -0.12139 |       0.99661 |       0.09090 |       0.01055 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.35377 |      -0.03454 |       1.41601 |       2.49506 |      -0.14723 |     261.95511 |     261.18311 |     262.08182 |      -0.77200 |       3.37089 |      24.86188 |     264.38062 |      -0.19256 |       0.03292 |  -10815.91113 |     500.43527 |  -29134.33203 |      -0.67025 |      -0.00226 |       0.06595 |       4.03942 |       0.00066 |    1890.22314 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     198.63560 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -36.60536 |      15.73842 |      17.45534 |      -0.63356 |     198.63162 |       1.19666 |     427.27167 |     875.75879 |     821.04993 |      -2.32586 |      -2.48233 |       1.06727 |      -0.20000 |       0.20000 |       4.95048 |      -0.41957 |       2.88026 |       0.63029 |       0.20462 |       0.10699 |       0.09946 |       0.02186 |     -17.14904 |     -28.16741 |      -5.68854 |      -8.15745 |       0.74768 |       2.29914 |       0.87738 |       0.69853 | 
    261.43796 |      55.21900 |      18.86415 |       0.00000 |      12.01538 |      13.01538 |     985.47321 |       4.28719 |       4.72948 |       4.85281 |       1.41835 |       4.93361 |       5.58452 |       1.63221 |       0.00739 |      -0.13911 |       0.99661 |       0.09650 |       0.01093 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.34973 |      -0.04400 |       1.52965 |       2.53606 |      -0.14425 |     262.12692 |     261.35492 |     262.59274 |      -0.77200 |       2.23024 |      24.30684 |     264.51440 |      -0.18395 |       0.04061 |  -10815.99414 |     500.43500 |  -29134.32422 |      -0.72632 |      -0.00234 |       0.06975 |       4.30801 |       0.00071 |    1890.22253 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     210.07214 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -40.72611 |      17.13537 |      18.41127 |      -0.68563 |     210.06790 |       1.26047 |     419.49118 |     880.29266 |     828.57306 |      -2.37673 |      -2.61737 |       1.10125 |      -0.20000 |       0.20000 |       5.26485 |      -0.81952 |       2.85412 |       0.37829 |       0.21388 |       0.11073 |       0.09299 |       0.01892 |     -18.63368 |     -30.25035 |      -6.03104 |      -8.55288 |       0.84137 |       2.54348 |       0.92530 |       0.72897 | 
    261.54483 |      55.31859 |      18.96373 |       0.00000 |      12.01541 |      13.01541 |     985.47321 |       4.41249 |       4.84547 |       4.97183 |       1.52064 |       5.07781 |       5.72148 |       1.74993 |       0.00757 |      -0.15350 |       0.99629 |       0.10133 |       0.01128 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.36943 |      -0.05262 |       1.64267 |       2.57225 |      -0.14196 |     262.28577 |     261.51376 |     263.09540 |      -0.77200 |       1.36917 |      23.73873 |     264.63525 |      -0.18155 |       0.04846 |  -10816.06934 |     500.43475 |  -29134.31836 |      -0.77886 |      -0.00248 |       0.07314 |       4.55632 |       0.00075 |    1890.22217 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     219.94418 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -44.93333 |      18.31159 |      19.26164 |      -0.73289 |     219.93974 |       1.31522 |     411.18130 |     885.23712 |     835.64081 |      -2.45382 |      -2.75115 |       1.12117 |      -0.20000 |       0.20000 |       5.56162 |      -1.16316 |       2.86267 |       0.06277 |       0.22381 |       0.11530 |       0.08948 |       0.01770 |     -20.54993 |     -32.04513 |      -6.33295 |      -8.89396 |       0.87026 |       2.74933 |       0.96750 |       0.75527 | 
    261.63696 |      55.41824 |      19.06338 |       0.00000 |      12.01544 |      13.01544 |     985.47321 |       4.54701 |       4.96952 |       5.09911 |       1.63102 |       5.23261 |       5.86795 |       1.87694 |       0.00776 |      -0.16733 |       0.99581 |       0.10624 |       0.01150 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.39963 |      -0.06109 |       1.76879 |       2.61126 |      -0.13990 |     262.45676 |     261.68475 |     263.66455 |      -0.77200 |       0.62871 |      23.11272 |     264.76395 |      -0.17659 |       0.05778 |  -10816.15137 |     500.43451 |  -29134.31055 |      -0.83556 |      -0.00259 |       0.07657 |       4.82279 |       0.00079 |    1890.22156 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     229.85358 |      78.61350 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.36351 |       0.00000 |    2094.36353 |    2550.00000 |       0.00000 |     -49.09665 |      19.45568 |      20.15446 |      -0.78415 |     229.84885 |       1.37022 |     401.17059 |     891.13159 |     843.06488 |      -2.52351 |      -2.85786 |       1.13249 |      -0.20000 |       0.20000 |       5.88466 |      -1.50030 |       2.90500 |      -0.25866 |       0.23537 |       0.12090 |       0.08784 |       0.01917 |     -22.49450 |     -33.84765 |      -6.64306 |      -9.24190 |       0.88521 |       2.94983 |       1.01098 |       0.78237 | 
    261.74188 |      55.53240 |      19.17752 |       0.00000 |      12.01547 |      13.01547 |     985.47321 |       4.70705 |       5.07440 |       5.20673 |       1.76738 |       5.41678 |       5.99180 |       2.03387 |       0.00792 |      -0.18026 |       0.99580 |       0.11197 |       0.01189 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.39407 |      -0.07174 |       1.93689 |       2.65776 |      -0.13777 |     262.66928 |     261.89728 |     264.40677 |      -0.77200 |      -0.10895 |      21.24094 |     264.91779 |      -0.15728 |       0.07051 |  -10816.25195 |     500.43420 |  -29134.30078 |      -0.90564 |      -0.00250 |       0.08054 |       5.15186 |       0.00085 |    1890.22119 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     241.28668 |      78.60004 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.35004 |       0.00000 |    2094.35010 |    2550.00000 |       0.00000 |     -52.28926 |      19.70476 |      20.47404 |      -0.84342 |     241.28186 |       1.40133 |     390.62964 |     896.87665 |     851.20898 |      -2.65364 |      -2.91918 |       1.10007 |      -0.20000 |       0.20000 |       6.28201 |      -1.88582 |       2.98753 |      -0.46459 |       0.24937 |       0.12774 |       0.08740 |       0.02193 |     -23.23077 |     -36.05819 |      -6.86599 |      -9.10966 |       1.03770 |       3.18053 |       1.02747 |       0.75822 | 
    261.84705 |      55.64526 |      19.29037 |       0.00000 |      12.01550 |      13.01550 |     985.47321 |       4.86717 |       5.17161 |       5.30647 |       1.91271 |       5.60104 |       6.10658 |       2.20111 |       0.00808 |      -0.18707 |       0.99562 |       0.11762 |       0.01189 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.37694 |      -0.08987 |       2.15463 |       2.70160 |      -0.13636 |     262.90155 |     262.12955 |     265.24606 |      -0.77200 |      -0.58990 |      18.97145 |     265.06284 |      -0.13892 |       0.08547 |  -10816.35742 |     500.43393 |  -29134.29102 |      -0.98033 |      -0.00239 |       0.08468 |       5.50414 |       0.00091 |    1890.22070 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     252.57167 |      78.60004 |      78.75000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     157.35004 |       0.00000 |    2094.35010 |    2550.00000 |       0.00000 |     -56.13889 |      19.36439 |      20.31759 |      -0.89795 |     252.56673 |       1.40598 |     381.13208 |     903.03339 |     858.15973 |      -2.89908 |      -3.01738 |       1.04081 |      -0.20000 |       0.20000 |       6.71512 |      -2.20463 |       3.16996 |      -0.68228 |       0.26410 |       0.13448 |       0.09111 |       0.02558 |     -24.80003 |     -38.31874 |      -7.00781 |      -8.67727 |       1.11185 |       3.39239 |       1.02941 |       0.71137 | 
