  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   __L/D,*etaP | 
     78.96307 |       7.51247 |       7.51247 |       0.00000 |       2.95592 |      18.95592 |     159.06506 |       0.01061 |       9.35834 |       1.00812 |       0.37410 |      -0.02041 |      -0.00322 |       0.00082 |       0.00394 |       0.69391 |       1.45525 |     180.65103 |     161.50769 |      -1.43110 |      -0.28160 |     180.82292 |       2.58297 |      -0.23861 |      47.46362 |    -122.30775 |     398.23892 |       0.30380 |       1.00000 |     398.03793 |      46.00000 |    -124.00000 |     398.23892 |     380.95370 |    8500.60645 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1835.73340 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       1.12701 |       0.77199 |      -0.03192 |    -318.77182 |    1807.84448 |       0.00000 |       1.45989 |       0.02928 |       0.02006 |       0.00000 | 
     79.07768 |       7.61297 |       7.61297 |       0.00000 |       2.95595 |      18.95595 |     159.06509 |       0.01166 |      11.06016 |       1.00693 |       0.37355 |      -0.02185 |      -0.00039 |       0.00092 |       0.00334 |       0.68648 |       1.46090 |     180.67084 |     161.52753 |      -1.40472 |      -0.28990 |     180.85062 |       2.54898 |      -0.26243 |      47.46361 |    -122.30775 |     398.28549 |       0.30545 |       1.00000 |     398.10022 |      46.00000 |    -124.00000 |     398.28549 |     380.95908 |    8556.87402 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1834.48254 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       1.51821 |       0.94192 |      -0.08229 |    -318.55463 |    1806.61255 |       0.00000 |       1.61182 |       0.03267 |       0.02027 |       0.00000 | 
     79.19378 |       7.71348 |       7.71348 |       0.00000 |       2.95598 |      18.95598 |     159.06512 |       0.01271 |      12.79819 |       1.00810 |       0.37320 |      -0.02286 |       0.00298 |       0.00055 |       0.00295 |       0.69845 |       1.46483 |     180.68864 |     161.54530 |      -1.36486 |      -0.28722 |     180.86484 |       2.52117 |      -0.28726 |      47.46361 |    -122.30775 |     398.33551 |       0.30580 |       1.00000 |     398.16428 |      46.00000 |    -124.00000 |     398.33551 |     380.96472 |    8612.82617 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1833.23145 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       2.17005 |       1.12636 |      -0.11927 |    -318.33737 |    1805.38049 |       0.00000 |       1.92660 |       0.03932 |       0.02041 |       0.00000 | 
     79.30833 |       7.81398 |       7.81398 |       0.00000 |       2.95600 |      18.95600 |     159.06516 |       0.01375 |      14.58742 |       1.00813 |       0.37326 |      -0.02333 |       0.00535 |       0.00001 |       0.00271 |       0.72603 |       1.46579 |     180.70523 |     161.56184 |      -1.32999 |      -0.27872 |     180.87210 |       2.51412 |      -0.31265 |      47.46360 |    -122.30775 |     398.38953 |       0.30593 |       1.00000 |     398.23056 |      46.00000 |    -124.00000 |     398.38953 |     380.97055 |    8668.45801 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1831.98035 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       2.86327 |       1.32698 |      -0.14400 |    -318.12012 |    1804.14844 |       0.00000 |       2.15773 |       0.04429 |       0.02052 |       0.00000 | 
     79.42397 |       7.91448 |       7.91448 |       0.00000 |       2.95603 |      18.95603 |     159.06520 |       0.01480 |      16.44253 |       1.00838 |       0.37351 |      -0.02342 |       0.00571 |      -0.00002 |       0.00238 |       0.75885 |       1.46568 |     180.72021 |     161.57674 |      -1.30077 |      -0.26679 |     180.87436 |       2.51804 |      -0.33834 |      47.46360 |    -122.30775 |     398.44785 |       0.30551 |       1.00000 |     398.29953 |      46.00000 |    -124.00000 |     398.44785 |     380.97662 |    8723.76660 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1830.72864 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       3.57026 |       1.54264 |      -0.16662 |    -317.90274 |    1802.91577 |       0.00000 |       2.31439 |       0.04769 |       0.02061 |       0.00000 | 
     79.54119 |       8.01499 |       8.01499 |       0.00000 |       2.95606 |      18.95606 |     159.06523 |       0.01584 |      18.37924 |       1.00951 |       0.37371 |      -0.02294 |       0.00446 |      -0.00013 |       0.00216 |       0.78642 |       1.46528 |     180.73364 |     161.59012 |      -1.29625 |      -0.26385 |     180.88470 |       2.54120 |      -0.36280 |      47.46360 |    -122.30775 |     398.51093 |       0.30476 |       1.00000 |     398.37177 |      46.00000 |    -124.00000 |     398.51093 |     380.98285 |    8778.74609 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1829.47729 |     424.33755 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.63953 |       0.00000 |    4148.63965 |    5200.00049 |       0.00000 |       4.13657 |       1.77479 |      -0.20089 |    -317.68546 |    1801.68347 |       0.00000 |       2.33074 |       0.04821 |       0.02069 |       0.00000 | 
     79.65440 |       8.11549 |       8.11549 |       0.00000 |       2.95609 |      18.95609 |     159.06526 |       0.01689 |      20.40752 |       1.00768 |       0.37390 |      -0.02289 |       0.00211 |      -0.00016 |       0.00201 |       0.80197 |       1.46445 |     180.74580 |     161.60226 |      -1.28692 |      -0.26220 |     180.89494 |       2.54748 |      -0.38623 |      47.46359 |    -122.30775 |     398.57858 |       0.30340 |       1.00000 |     398.44769 |      46.00000 |    -124.00000 |     398.57858 |     380.98923 |    8833.39453 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1828.22522 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       4.61486 |       2.02435 |      -0.23480 |    -317.46805 |    1800.45032 |       0.00000 |       2.27968 |       0.04735 |       0.02077 |       0.00000 | 
     79.76801 |       8.21599 |       8.21599 |       0.00000 |       2.95611 |      18.95611 |     159.06529 |       0.01793 |      22.50235 |       1.01044 |       0.37357 |      -0.02278 |      -0.00063 |      -0.00010 |       0.00191 |       0.80206 |       1.46390 |     180.75693 |     161.61339 |      -1.31056 |      -0.26136 |     180.90578 |       2.57125 |      -0.40900 |      47.46358 |    -122.30775 |     398.65112 |       0.30194 |       1.00000 |     398.52710 |      46.00000 |    -124.00000 |     398.65112 |     380.99576 |    8887.70898 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1826.97461 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       4.96018 |       2.28906 |      -0.27248 |    -317.25085 |    1799.21875 |       0.00000 |       2.16691 |       0.04514 |       0.02083 |       0.00000 | 
     79.88351 |       8.31649 |       8.31649 |       0.00000 |       2.95614 |      18.95614 |     159.06534 |       0.01897 |      24.68805 |       1.01136 |       0.37302 |      -0.02272 |      -0.00329 |      -0.00006 |       0.00184 |       0.78654 |       1.46364 |     180.76721 |     161.62370 |      -1.35042 |      -0.26125 |     180.91692 |       2.59558 |      -0.43100 |      47.46358 |    -122.30775 |     398.72876 |       0.30051 |       1.00000 |     398.61066 |      46.00000 |    -124.00000 |     398.72876 |     381.00244 |    8941.68359 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1825.72351 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       5.04670 |       2.57370 |      -0.31169 |    -317.03360 |    1797.98657 |       0.00000 |       1.96087 |       0.04102 |       0.02092 |       0.00000 | 
     80.01842 |       8.41699 |       8.41699 |       0.00000 |       2.95617 |      18.95617 |     159.06537 |       0.02001 |      26.96940 |       1.00869 |       0.37236 |      -0.02262 |      -0.00533 |      -0.00009 |       0.00179 |       0.75825 |       1.46338 |     180.77687 |     161.63344 |      -1.39419 |      -0.26128 |     180.92770 |       2.61108 |      -0.45236 |      47.46357 |    -122.30775 |     398.81155 |       0.30129 |       1.00000 |     398.69870 |      46.00000 |    -124.00000 |     398.81155 |     381.00922 |    8995.31836 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1824.47400 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       5.03550 |       2.87691 |      -0.35289 |    -316.81665 |    1796.75610 |       0.00000 |       1.75031 |       0.03679 |       0.02102 |       0.00000 | 
     80.13160 |       8.51750 |       8.51750 |       0.00000 |       2.95620 |      18.95620 |     159.06540 |       0.02105 |      29.28428 |       1.00707 |       0.37146 |      -0.02249 |      -0.00573 |       0.00017 |       0.00174 |       0.72475 |       1.46429 |     180.78612 |     161.64275 |      -1.40876 |      -0.26194 |     180.93802 |       2.59213 |      -0.47320 |      47.46357 |    -122.30775 |     398.89810 |       0.30229 |       1.00000 |     398.79037 |      46.00000 |    -124.00000 |     398.89810 |     381.01617 |    9048.61133 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1823.22522 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       5.22949 |       3.19549 |      -0.40015 |    -316.59982 |    1795.52637 |       0.00000 |       1.63652 |       0.03452 |       0.02110 |       0.00000 | 
     80.24593 |       8.61800 |       8.61800 |       0.00000 |       2.95622 |      18.95622 |     159.06544 |       0.02209 |      31.59276 |       1.00652 |       0.37054 |      -0.02255 |      -0.00339 |       0.00007 |       0.00168 |       0.70065 |       1.46504 |     180.79529 |     161.65198 |      -1.42142 |      -0.26274 |     180.94838 |       2.58068 |      -0.49332 |      47.46356 |    -122.30775 |     398.98849 |       0.30434 |       1.00000 |     398.88510 |      46.00000 |    -124.00000 |     398.98849 |     381.02322 |    9101.56250 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1821.97766 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       5.72175 |       3.53076 |      -0.45393 |    -316.38315 |    1794.29773 |       0.00000 |       1.62054 |       0.03431 |       0.02117 |       0.00000 | 
     80.35761 |       8.71850 |       8.71850 |       0.00000 |       2.95625 |      18.95625 |     159.06548 |       0.02313 |      33.89881 |       1.00351 |       0.37007 |      -0.02267 |       0.00138 |      -0.00013 |       0.00162 |       0.70092 |       1.46472 |     180.80473 |     161.66144 |      -1.39981 |      -0.26235 |     180.95691 |       2.55937 |      -0.51314 |      47.46355 |    -122.30775 |     399.08249 |       0.30694 |       1.00000 |     398.98306 |      46.00000 |    -124.00000 |     399.08249 |     381.03036 |    9154.17090 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1820.73022 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       6.63484 |       3.88425 |      -0.50423 |    -316.16656 |    1793.06921 |       0.00000 |       1.70814 |       0.03629 |       0.02125 |       0.00000 | 
     80.47154 |       8.81900 |       8.81900 |       0.00000 |       2.95628 |      18.95628 |     159.06551 |       0.02416 |      36.16277 |       1.00852 |       0.36975 |      -0.02281 |       0.00688 |      -0.00018 |       0.00157 |       0.73244 |       1.46385 |     180.81467 |     161.67130 |      -1.35884 |      -0.26105 |     180.96448 |       2.54998 |      -0.53269 |      47.46355 |    -122.30775 |     399.17987 |       0.30724 |       1.00000 |     399.08365 |      46.00000 |    -124.00000 |     399.17987 |     381.03754 |    9206.43652 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1819.48389 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |       8.49123 |       4.24116 |      -0.56003 |    -315.95010 |    1791.84180 |       0.00000 |       2.00210 |       0.04255 |       0.02125 |       0.00000 | 
     80.59285 |       8.91950 |       8.91950 |       0.00000 |       2.95631 |      18.95631 |     159.06554 |       0.02520 |      38.43238 |       1.00884 |       0.37023 |      -0.02270 |       0.01002 |      -0.00017 |       0.00156 |       0.78683 |       1.46295 |     180.82504 |     161.68156 |      -1.30144 |      -0.26019 |     180.97253 |       2.54702 |      -0.55169 |      47.46354 |    -122.30775 |     399.28125 |       0.30527 |       1.00000 |     399.18759 |      46.00000 |    -124.00000 |     399.28125 |     381.04483 |    9258.35742 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1818.23865 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |      10.58902 |       4.61131 |      -0.61973 |    -315.73389 |    1790.61548 |       0.00000 |       2.29631 |       0.04879 |       0.02125 |       0.00000 | 
     80.70673 |       9.02001 |       9.02001 |       0.00000 |       2.95634 |      18.95634 |     159.06558 |       0.02623 |      40.74612 |       1.01218 |       0.37077 |      -0.02241 |       0.00818 |       0.00024 |       0.00161 |       0.83805 |       1.46408 |     180.83556 |     161.69196 |      -1.27763 |      -0.25975 |     180.98195 |       2.57446 |      -0.57004 |      47.46353 |    -122.30775 |     399.38800 |       0.30191 |       1.00000 |     399.29568 |      46.00000 |    -124.00000 |     399.38800 |     381.05215 |    9309.93359 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1816.99475 |     424.05627 |     424.30197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.35822 |       0.00000 |    4148.35840 |    5200.00049 |       0.00000 |      12.25839 |       4.99309 |      -0.68579 |    -315.51788 |    1789.39050 |       0.00000 |       2.45507 |       0.05212 |       0.02123 |       0.00000 | 
     80.82111 |       9.12051 |       9.12051 |       0.00000 |       2.95636 |      18.95636 |     159.06561 |       0.02727 |      43.18394 |       1.01137 |       0.37118 |      -0.02243 |       0.00119 |      -0.00005 |       0.00177 |       0.85623 |       1.46435 |     180.84595 |     161.70232 |      -1.29716 |      -0.25917 |     180.99222 |       2.61219 |      -0.58740 |      47.46352 |    -122.30775 |     399.50101 |       0.30026 |       1.00000 |     399.40933 |      46.00000 |    -124.00000 |     399.50101 |     381.05960 |    9361.16504 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1815.75171 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      12.62714 |       5.39975 |      -0.73257 |    -315.30200 |    1788.16638 |       0.00000 |       2.33847 |       0.04969 |       0.02125 |       0.00000 | 
     80.93686 |       9.22101 |       9.22101 |       0.00000 |       2.95639 |      18.95639 |     159.06564 |       0.02830 |      45.72567 |       1.01102 |       0.37068 |      -0.02250 |      -0.00709 |       0.00003 |       0.00192 |       0.82622 |       1.46422 |     180.85605 |     161.71251 |      -1.34656 |      -0.25685 |     181.00124 |       2.63163 |      -0.60451 |      47.46351 |    -122.30775 |     399.61948 |       0.30065 |       1.00000 |     399.52844 |      46.00000 |    -124.00000 |     399.61948 |     381.06717 |    9412.04785 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1814.50928 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      11.95901 |       5.82517 |      -0.75625 |    -315.08627 |    1786.94263 |       0.00000 |       2.05299 |       0.04369 |       0.02128 |       0.00000 | 
     81.04923 |       9.32151 |       9.32151 |       0.00000 |       2.95642 |      18.95642 |     159.06567 |       0.02933 |      48.31892 |       1.00624 |       0.36958 |      -0.02216 |      -0.01067 |      -0.00005 |       0.00202 |       0.76722 |       1.46430 |     180.86604 |     161.72263 |      -1.40009 |      -0.25545 |     181.01120 |       2.62620 |      -0.62110 |      47.46350 |    -122.30775 |     399.74243 |       0.30379 |       1.00000 |     399.65240 |      46.00000 |    -124.00000 |     399.74243 |     381.07483 |    9462.58496 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1813.26758 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      10.69217 |       6.28062 |      -0.79399 |    -314.87067 |    1785.71985 |       0.00000 |       1.70241 |       0.03637 |       0.02136 |       0.00000 | 
     81.16229 |       9.42201 |       9.42201 |       0.00000 |       2.95645 |      18.95645 |     159.06572 |       0.03036 |      50.87985 |       1.00353 |       0.36822 |      -0.02214 |      -0.00560 |      -0.00025 |       0.00201 |       0.72421 |       1.46329 |     180.87657 |     161.73325 |      -1.42099 |      -0.25387 |     181.02071 |       2.60415 |      -0.63711 |      47.46349 |    -122.30775 |     399.86865 |       0.30714 |       1.00000 |     399.77982 |      46.00000 |    -124.00000 |     399.86865 |     381.08264 |    9512.77246 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1812.02747 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      10.51925 |       6.75772 |      -0.83714 |    -314.65530 |    1784.49866 |       0.00000 |       1.55663 |       0.03339 |       0.02145 |       0.00000 | 
     81.27688 |       9.52252 |       9.52252 |       0.00000 |       2.95647 |      18.95647 |     159.06575 |       0.03139 |      53.36023 |       1.00563 |       0.36741 |      -0.02198 |       0.00551 |       0.00001 |       0.00193 |       0.73892 |       1.46324 |     180.88818 |     161.74484 |      -1.38685 |      -0.25278 |     181.03043 |       2.58475 |      -0.65275 |      47.46349 |    -122.30775 |     399.99783 |       0.30716 |       1.00000 |     399.90991 |      46.00000 |    -124.00000 |     399.99783 |     381.09061 |    9562.61230 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1810.78845 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      12.80746 |       7.24063 |      -0.91836 |    -314.44016 |    1783.27844 |       0.00000 |       1.76883 |       0.03803 |       0.02150 |       0.00000 | 
     81.38947 |       9.62302 |       9.62302 |       0.00000 |       2.95650 |      18.95650 |     159.06578 |       0.03242 |      55.79766 |       1.01027 |       0.36767 |      -0.02190 |       0.01331 |      -0.00020 |       0.00192 |       0.80716 |       1.46298 |     180.90096 |     161.75748 |      -1.32264 |      -0.25246 |     181.04118 |       2.58884 |      -0.66763 |      47.46347 |    -122.30775 |     400.13110 |       0.30310 |       1.00000 |     400.04318 |      46.00000 |    -124.00000 |     400.13110 |     381.09869 |    9612.10156 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1809.55090 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      16.77823 |       7.71549 |      -1.01455 |    -314.22528 |    1782.05969 |       0.00000 |       2.17462 |       0.04672 |       0.02148 |       0.00000 | 
     81.50249 |       9.72352 |       9.72352 |       0.00000 |       2.95653 |      18.95653 |     159.06583 |       0.03344 |      58.29371 |       1.01489 |       0.36851 |      -0.02205 |       0.01040 |      -0.00006 |       0.00204 |       0.87504 |       1.46215 |     180.91425 |     161.77060 |      -1.28829 |      -0.25045 |     181.05150 |       2.62244 |      -0.68204 |      47.46347 |    -122.30775 |     400.27045 |       0.29943 |       1.00000 |     400.18134 |      46.00000 |    -124.00000 |     400.27045 |     381.10693 |    9661.23926 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1808.31445 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      19.86136 |       8.19169 |      -1.06743 |    -314.01056 |    1780.84204 |       0.00000 |       2.42457 |       0.05196 |       0.02143 |       0.00000 | 
     81.61854 |       9.82402 |       9.82402 |       0.00000 |       2.95656 |      18.95656 |     159.06586 |       0.03447 |      60.93004 |       1.01528 |       0.36887 |      -0.02673 |      -0.00120 |       0.00090 |       0.00120 |       0.88609 |       1.46551 |     180.92363 |     161.77997 |      -1.31408 |      -0.23718 |     181.04828 |       2.65958 |      -0.69673 |      47.46346 |    -122.30775 |     400.41653 |       0.29942 |       1.00000 |     400.32581 |      46.00000 |    -124.00000 |     400.41653 |     381.11536 |    9710.02734 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1807.07922 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      19.45719 |       8.69609 |      -1.27602 |    -313.79608 |    1779.62561 |       0.00000 |       2.23746 |       0.04792 |       0.02142 |       0.00000 | 
     81.73079 |       9.92452 |       9.92452 |       0.00000 |       2.95658 |      18.95658 |     159.06589 |       0.03549 |      63.67910 |       1.00642 |       0.36840 |      -0.02538 |      -0.01046 |       0.00051 |      -0.00030 |       0.83599 |       1.46929 |     180.92281 |     161.77925 |      -1.36441 |      -0.23058 |     181.04221 |       2.65992 |      -0.71621 |      47.46344 |    -122.30775 |     400.56778 |       0.30384 |       1.00000 |     400.47650 |      46.00000 |    -124.00000 |     400.56778 |     381.12384 |    9758.46094 |     407.17075 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1805.84473 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      17.12088 |       9.24271 |      -1.39743 |    -313.58170 |    1778.40991 |       0.00000 |       1.85237 |       0.03977 |       0.02147 |       0.00000 | 
     81.84383 |      10.02503 |      10.02503 |       0.00000 |       2.95661 |      18.95661 |     159.06592 |       0.03652 |      66.38785 |       0.99915 |       0.36711 |      -0.02847 |      -0.00771 |       0.00010 |      -0.00255 |       0.78325 |       1.47043 |     180.91040 |     161.76698 |      -1.38646 |      -0.22573 |     181.02562 |       2.62930 |      -0.73556 |      47.46343 |    -122.30775 |     400.72186 |       0.30738 |       1.00000 |     400.63092 |      46.00000 |    -124.00000 |     400.72186 |     381.13248 |    9806.54395 |     407.17075 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1804.61157 |     424.05627 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     848.07886 |       0.00000 |    4148.07910 |    5200.00049 |       0.00000 |      15.42658 |       9.82346 |      -1.63473 |    -313.36755 |    1777.19543 |       0.00000 |       1.57038 |       0.03385 |       0.02156 |       0.00000 | 
     81.95828 |      10.12553 |      10.12553 |       0.00000 |       2.95664 |      18.95664 |     159.06596 |       0.03754 |      68.95068 |       1.00826 |       0.36574 |      -0.02931 |       0.00372 |      -0.00021 |      -0.00509 |       0.78777 |       1.46912 |     180.88480 |     161.74138 |      -1.36863 |      -0.23006 |     181.00389 |       2.61583 |      -0.75814 |      47.46342 |    -122.30775 |     400.87854 |       0.30407 |       1.00000 |     400.78726 |      46.00000 |    -124.00000 |     400.87854 |     381.14111 |    9854.27148 |     407.17078 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1803.37976 |     423.77881 |     424.02258 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     847.80139 |       0.00000 |    4147.80176 |    5200.00049 |       0.00000 |      18.15389 |      10.39623 |      -1.93394 |    -313.15366 |    1775.98218 |       0.00000 |       1.74620 |       0.03770 |       0.02159 |       0.00000 | 
